Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-10-30,2017,10,30,Monday,44,2017-44,319.18,323.78,317.25,320.08,4254400,320.08,-0.0024620829524223398,342.5771428571431,350.87400000000025
2017-10-31,2017,10,31,Tuesday,44,2017-44,320.23,331.95,320.18,331.53,5672300,331.53,0.035772346561399715,340.9292857142859,350.7474000000002
2017-11-01,2017,11,1,Wednesday,44,2017-44,332.25,332.61,320.26,321.08,8457300,321.08,-0.03152056298225947,338.45785714285734,350.34200000000027
2017-11-02,2017,11,2,Thursday,44,2017-44,300.13,308.69,292.63,299.26,19791400,299.26,-0.06795807187979186,334.4357142857145,349.2718000000002
2017-11-03,2017,11,3,Friday,44,2017-44,299.5,306.25,295.13,306.09,8894000,306.09,0.02282291769493283,331.2564285714288,348.3350000000002
2017-11-06,2017,11,6,Monday,45,2017-45,307.0,307.5,299.01,302.78,6486000,302.78,-0.010813805084109562,327.4728571428573,347.4296000000002
2017-11-07,2017,11,7,Tuesday,45,2017-45,301.02,306.5,300.03,306.05,5294300,306.05,0.010799884493214007,323.64428571428596,346.6374000000002
2017-11-08,2017,11,8,Wednesday,45,2017-45,305.5,306.89,301.3,304.39,4725300,304.39,-0.005423862802615642,320.2571428571431,345.7780000000002
2017-11-09,2017,11,9,Thursday,45,2017-45,302.5,304.46,296.3,302.99,5447100,302.99,-0.00459944264492218,317.2492857142859,344.7742000000002
2017-11-10,2017,11,10,Friday,45,2017-45,302.5,308.36,301.85,302.99,4625400,302.99,0.0,314.8185714285716,343.7160000000002
2017-11-13,2017,11,13,Monday,46,2017-46,300.13,316.8,299.11,315.4,7584900,315.4,0.04095846088020849,313.25142857142873,342.9160000000002
2017-11-14,2017,11,14,Tuesday,46,2017-46,315.0,316.35,306.9,308.7,5676100,308.7,-0.021242808557732862,312.027142857143,342.0982000000002
2017-11-15,2017,11,15,Wednesday,46,2017-46,306.01,312.49,301.5,311.3,5978700,311.3,0.008422337165940208,310.96500000000015,341.43360000000024
2017-11-16,2017,11,16,Thursday,46,2017-46,313.99,318.14,311.3,312.5,5822100,312.5,0.0038548418056132405,310.367142857143,340.67140000000023
2017-11-17,2017,11,17,Friday,46,2017-46,325.67,326.67,313.15,315.05,13735100,315.05,0.008159960937500044,310.0078571428573,340.10440000000017
2017-11-20,2017,11,20,Monday,47,2017-47,313.79,315.5,304.75,308.74,8247700,308.74,-0.020028559920911015,308.38000000000017,339.00540000000024
2017-11-21,2017,11,21,Tuesday,47,2017-47,310.86,318.23,308.71,317.81,7261300,317.81,0.02937749436777981,308.14642857142877,338.10660000000024
2017-11-22,2017,11,22,Wednesday,47,2017-47,316.77,317.42,311.84,312.6,4917600,312.6,-0.016393415861996496,309.09928571428594,337.0340000000002
2017-11-24,2017,11,24,Friday,47,2017-47,313.79,316.41,311.0,315.55,3244100,315.55,0.009436921407084853,309.7750000000002,335.7922000000002
2017-11-27,2017,11,27,Monday,48,2017-48,313.25,317.34,309.51,316.81,4555900,316.81,0.003993059148687639,310.77714285714313,334.5322000000002
2017-11-28,2017,11,28,Tuesday,48,2017-48,316.36,320.0,313.92,317.55,4949500,317.55,0.002335754048412353,311.5985714285717,333.1832000000002
2017-11-29,2017,11,29,Wednesday,48,2017-48,317.3,318.0,301.23,307.54,8767400,307.54,-0.031522530728525844,311.82357142857165,331.8320000000003
2017-11-30,2017,11,30,Thursday,48,2017-48,308.56,310.7,304.54,308.85,4351600,308.85,0.004259600449358691,312.24214285714316,330.5308000000002
2017-12-01,2017,12,1,Friday,48,2017-48,305.44,310.32,305.05,306.53,4292900,306.53,-0.007511760655239064,312.4950000000003,329.3318000000002
2017-12-04,2017,12,4,Monday,49,2017-49,306.5,308.27,300.61,305.2,5835100,305.2,-0.0043388463692365375,311.7664285714289,328.4140000000002
2017-12-05,2017,12,5,Tuesday,49,2017-49,302.0,308.0,301.0,303.7,4646500,303.7,-0.004914809764104744,311.409285714286,327.58820000000026
2017-12-06,2017,12,6,Wednesday,49,2017-49,300.1,313.39,300.0,313.26,7195300,313.26,0.03147842335968276,311.549285714286,326.9484000000003
2017-12-07,2017,12,7,Thursday,49,2017-49,312.0,318.63,311.05,311.24,4780600,311.24,-0.006448379838720375,311.459285714286,326.3538000000003
2017-12-08,2017,12,8,Friday,49,2017-49,314.6,316.98,311.26,315.13,3468500,315.13,0.012498440979606062,311.46500000000026,325.8644000000003
2017-12-11,2017,12,11,Monday,50,2017-50,314.63,329.01,313.75,328.91,7938000,328.91,0.04372798072472106,312.90571428571457,325.6206000000003
2017-12-12,2017,12,12,Tuesday,50,2017-50,330.45,341.44,330.03,341.03,8733200,341.03,0.03684897078909888,314.564285714286,325.6106000000003
2017-12-13,2017,12,13,Wednesday,50,2017-50,340.93,344.22,336.5,339.03,6221500,339.03,-0.005864586714244835,316.45214285714303,325.42840000000035
2017-12-14,2017,12,14,Thursday,50,2017-50,341.01,347.44,336.9,337.89,5799900,337.89,-0.0033624874936258875,318.04785714285737,325.0860000000003
2017-12-15,2017,12,15,Friday,50,2017-50,342.04,343.9,335.76,343.45,6933200,343.45,0.01645505140002057,319.95071428571447,324.8484000000003
2017-12-18,2017,12,18,Monday,51,2017-51,344.9,346.73,337.58,338.87,5476200,338.87,-0.013335323706679336,321.4735714285716,324.48820000000035
2017-12-19,2017,12,19,Tuesday,51,2017-51,340.26,341.49,330.3,331.1,6825000,331.1,-0.02292911478038906,323.15642857142876,324.25140000000033
2017-12-20,2017,12,20,Wednesday,51,2017-51,332.69,333.1,325.04,328.98,5953800,328.98,-0.006402884560880118,324.59428571428583,323.71920000000034
2017-12-21,2017,12,21,Thursday,51,2017-51,329.59,333.74,327.21,331.66,4385200,331.66,0.008146369342460158,326.38928571428585,323.26040000000035
2017-12-22,2017,12,22,Friday,51,2017-51,329.51,330.92,324.82,325.2,4215800,325.2,-0.01947775246863792,327.81785714285724,322.6508000000003
2017-12-26,2017,12,26,Tuesday,52,2017-52,323.83,323.94,316.58,317.29,4378400,317.29,-0.02432350358300006,328.7885714285716,321.88520000000034
2017-12-27,2017,12,27,Wednesday,52,2017-52,316.0,317.68,310.75,311.64,4712100,311.64,-0.017807033768239333,328.67285714285725,321.10600000000034
2017-12-28,2017,12,28,Thursday,52,2017-52,311.75,315.82,309.54,315.36,4316300,315.36,0.01193675564199137,328.96714285714296,320.29820000000035
2017-12-29,2017,12,29,Friday,52,2017-52,316.18,316.41,310.0,311.35,3777200,311.35,-0.012715561372114381,328.697142857143,319.33220000000034
2018-01-02,2018,1,2,Tuesday,00,2018-00,312.0,322.11,311.0,320.53,4352200,320.53,0.029484478868868624,328.0985714285716,318.7066000000004
2018-01-03,2018,1,3,Wednesday,00,2018-00,321.0,325.25,315.55,317.25,4521500,317.25,-0.010233047739021006,326.40000000000015,318.14960000000036
2018-01-04,2018,1,4,Thursday,00,2018-00,312.87,318.55,305.68,314.62,9946300,314.62,-0.008290007510835307,324.65642857142876,317.7016000000004
2018-01-05,2018,1,5,Friday,00,2018-00,316.62,317.24,312.0,316.58,4591200,316.58,0.006229710398247601,323.13428571428585,317.28640000000036
2018-01-08,2018,1,8,Monday,01,2018-01,316.0,337.02,315.5,336.41,9859400,336.41,0.06263825235622456,322.6314285714287,317.4978000000003
2018-01-09,2018,1,9,Tuesday,01,2018-01,335.16,338.8,327.4,333.69,7146600,333.69,-0.008085375556890706,322.26142857142867,317.6482000000004
2018-01-10,2018,1,10,Wednesday,01,2018-01,332.2,337.0,330.0,334.8,4309900,334.8,0.003326396785763519,322.5257142857144,317.92680000000036
2018-01-11,2018,1,11,Thursday,01,2018-01,335.24,344.81,333.26,337.95,6645500,337.95,0.009408675414917855,323.1664285714287,318.28420000000034
2018-01-12,2018,1,12,Friday,01,2018-01,338.63,340.41,333.67,336.22,4825100,336.22,-0.005119132782478775,323.492142857143,318.3780000000003
2018-01-16,2018,1,16,Tuesday,02,2018-02,337.54,345.0,334.8,340.06,6474300,340.06,0.011421082398277438,324.5535714285716,318.7576000000003
2018-01-17,2018,1,17,Wednesday,02,2018-02,340.47,349.0,339.75,347.16,7103500,347.16,0.020878686568514215,326.68714285714304,319.7156000000003
2018-01-18,2018,1,18,Thursday,02,2018-02,345.67,352.3,343.74,344.57,5685800,344.57,-0.00746052630075289,329.0392857142859,320.4852000000003
2018-01-19,2018,1,19,Friday,02,2018-02,345.0,350.59,342.6,350.02,4888300,350.02,0.015816761684440683,331.51500000000016,321.4300000000003
2018-01-22,2018,1,22,Monday,03,2018-03,349.4,357.83,349.2,351.56,6210400,351.56,0.00439977313656148,334.387142857143,322.3402000000003
2018-01-23,2018,1,23,Tuesday,03,2018-03,360.0,360.5,351.0,352.79,5465400,352.79,0.003498722820770128,336.69142857142873,323.30820000000034
2018-01-24,2018,1,24,Wednesday,03,2018-03,354.58,354.75,343.52,345.89,5287500,345.89,-0.019558359730603825,338.73714285714306,324.16620000000034
2018-01-25,2018,1,25,Thursday,03,2018-03,348.27,349.2,336.4,337.64,6740300,337.64,-0.02385151247683548,340.3814285714288,324.8592000000004
2018-01-26,2018,1,26,Friday,03,2018-03,341.5,344.0,335.71,342.85,4539400,342.85,0.015430610203304607,342.2578571428574,325.4082000000004
2018-01-29,2018,1,29,Monday,04,2018-04,339.85,350.85,338.28,349.53,4747100,349.53,0.01948371753496314,343.1950000000002,326.2248000000004
2018-01-30,2018,1,30,Tuesday,04,2018-04,345.14,348.27,342.17,345.82,4717700,345.82,-0.010614229016207344,344.0614285714288,326.9152000000004
2018-01-31,2018,1,31,Wednesday,04,2018-04,347.51,356.19,345.19,354.31,6214100,354.31,0.024550315350653884,345.45500000000027,327.75140000000044
2018-02-01,2018,2,1,Thursday,04,2018-04,351.0,359.66,348.63,349.25,4197700,349.25,-0.014281272313680482,346.26214285714315,328.43540000000047
2018-02-02,2018,2,2,Friday,04,2018-04,348.44,351.95,340.51,343.75,3704800,343.75,-0.015748031496062964,346.80000000000024,329.1356000000004
2018-02-05,2018,2,5,Monday,05,2018-05,337.97,344.47,333.0,333.13,4464100,333.13,-0.030894531249999968,346.30500000000023,329.4420000000004
2018-02-06,2018,2,6,Tuesday,05,2018-05,325.21,336.22,323.5,333.97,5088400,333.97,0.0025215271082714708,345.3628571428574,329.86940000000044
2018-02-07,2018,2,7,Wednesday,05,2018-05,338.99,346.0,335.66,345.0,6969200,345.0,0.03302691480965603,345.3935714285717,330.4584000000005
2018-02-08,2018,2,8,Thursday,05,2018-05,343.31,348.62,314.6,315.23,10314600,315.23,-0.08628982322803447,342.90857142857163,330.4268000000004
2018-02-09,2018,2,9,Friday,05,2018-05,319.93,320.98,294.76,310.42,12933700,310.42,-0.015258691720194006,339.9700000000002,330.2842000000004
2018-02-12,2018,2,12,Monday,06,2018-06,316.13,318.08,306.25,315.73,6227800,315.73,0.017105847976615518,337.32285714285734,330.4480000000004
2018-02-13,2018,2,13,Tuesday,06,2018-06,315.02,324.19,312.51,323.66,4560200,323.66,0.025116372849727675,335.7350000000002,330.74420000000043
2018-02-14,2018,2,14,Wednesday,06,2018-06,320.84,326.17,318.52,322.31,3950700,322.31,-0.004171062498426581,334.6400000000002,331.05980000000045
2018-02-15,2018,2,15,Thursday,06,2018-06,324.5,334.12,322.4,334.07,5912900,334.07,0.036486642842926686,334.0128571428573,331.63720000000046
2018-02-16,2018,2,16,Friday,06,2018-06,332.5,343.12,331.64,335.49,5642600,335.49,0.004250554910720128,333.01000000000016,332.2730000000005
2018-02-20,2018,2,20,Tuesday,07,2018-07,334.47,340.84,331.5,334.77,4009400,334.77,-0.002146118339328429,332.22071428571445,332.7032000000005
2018-02-21,2018,2,21,Wednesday,07,2018-07,336.03,339.69,333.17,333.3,3219600,333.3,-0.0043910782595362186,330.72000000000014,333.1444000000005
2018-02-22,2018,2,22,Thursday,07,2018-07,335.53,347.44,334.75,346.17,6969800,346.17,0.03861393971235283,330.5000000000001,333.7652000000004
2018-02-23,2018,2,23,Friday,07,2018-07,347.83,354.99,347.1,352.05,5817400,352.05,0.016985799281143965,331.09285714285727,334.2280000000004
2018-02-26,2018,2,26,Monday,08,2018-08,353.5,359.0,352.36,357.42,4340000,357.42,0.015253588470293122,332.8278571428573,334.5558000000004
2018-02-27,2018,2,27,Tuesday,08,2018-08,356.25,359.99,350.01,350.99,4797400,350.99,-0.017990103944359737,334.0435714285715,334.7950000000004
2018-02-28,2018,2,28,Wednesday,08,2018-08,352.57,355.24,342.22,343.06,6069700,343.06,-0.022593216035836083,333.90500000000014,334.8984000000005
2018-03-01,2018,3,1,Thursday,08,2018-08,345.01,348.67,330.07,330.93,6885600,330.93,-0.03535826085564153,335.02642857142877,334.6480000000005
2018-03-02,2018,3,2,Friday,08,2018-08,326.98,335.22,322.97,335.12,5092800,335.12,0.012661295543288098,336.79071428571444,334.5730000000005
2018-03-05,2018,3,5,Monday,09,2018-09,332.39,337.75,329.29,333.35,3823800,333.35,-0.00528165743453457,338.0492857142859,334.61800000000045
2018-03-06,2018,3,6,Tuesday,09,2018-09,333.75,336.37,327.03,328.2,4285700,328.2,-0.01544920894612234,338.3735714285716,334.6024000000005
2018-03-07,2018,3,7,Wednesday,09,2018-09,325.44,332.5,321.74,332.3,5007300,332.3,0.012492307841083239,339.087142857143,334.61520000000047
2018-03-08,2018,3,8,Thursday,09,2018-09,332.86,333.3,326.27,329.1,3566200,329.1,-0.009629797794175055,338.73214285714306,334.69320000000045
2018-03-09,2018,3,9,Friday,09,2018-09,324.1,328.49,322.37,327.17,5506800,327.17,-0.005864456517737593,338.13785714285734,334.89080000000035
2018-03-12,2018,3,12,Monday,10,2018-10,328.61,347.21,326.5,345.51,8264000,345.51,0.0560564709025253,338.90500000000026,335.5682000000004
2018-03-13,2018,3,13,Tuesday,10,2018-10,328.61,347.21,326.5,341.84,5965800,341.84,-0.010622017666648498,339.51500000000027,336.09780000000035
2018-03-14,2018,3,14,Wednesday,10,2018-10,336.76,339.81,323.93,326.63,7967400,326.63,-0.044494475830861746,338.119285714286,336.4034000000004
2018-03-15,2018,3,15,Thursday,10,2018-10,329.38,332.85,321.1,325.6,6564800,325.6,-0.003153411394848482,336.2300000000003,336.5048000000004
2018-03-16,2018,3,16,Friday,10,2018-10,322.93,327.4,319.07,321.35,6117300,321.35,-0.013052825308144556,333.65357142857175,336.5868000000004
2018-03-19,2018,3,19,Monday,11,2018-11,316.5,320.75,309.67,313.56,7484300,313.56,-0.024241507381246197,330.98000000000036,336.5656000000004
2018-03-20,2018,3,20,Tuesday,11,2018-11,314.87,316.25,308.76,310.55,4764300,310.55,-0.009599469923016968,328.6578571428575,336.4450000000004
2018-03-21,2018,3,21,Wednesday,11,2018-11,310.25,322.44,310.19,316.53,5958400,316.53,0.01925619456251515,327.629285714286,336.0474000000003
2018-03-22,2018,3,22,Thursday,11,2018-11,313.89,318.82,308.18,309.1,4939800,309.1,-0.023473265423293643,325.77071428571463,335.55560000000037
2018-03-23,2018,3,23,Friday,11,2018-11,311.25,311.25,300.45,301.54,6654900,301.54,-0.024458095792019963,323.4985714285717,334.8904000000004
2018-03-26,2018,3,26,Monday,12,2018-12,307.34,307.59,291.36,304.18,8375200,304.18,0.00875500449707678,321.7828571428575,334.2150000000004
2018-03-27,2018,3,27,Tuesday,12,2018-12,304.0,304.27,277.18,279.18,13872000,279.18,-0.08218818003144257,317.9885714285718,333.07420000000036
2018-03-28,2018,3,28,Wednesday,12,2018-12,264.58,268.68,252.1,257.78,21001400,257.78,-0.0766530355251378,312.894285714286,331.4286000000003
2018-03-29,2018,3,29,Thursday,12,2018-12,256.49,270.96,248.21,266.13,15170700,266.13,0.03239198596887505,308.534285714286,329.80800000000033
2018-04-02,2018,4,2,Monday,13,2018-13,256.26,260.33,244.59,252.48,16114000,252.48,-0.05129075603964339,301.88928571428596,327.9662000000003
2018-04-03,2018,4,3,Tuesday,13,2018-13,269.82,273.35,254.49,267.53,18844400,267.53,0.05960869497161614,296.5814285714288,326.31640000000027
2018-04-04,2018,4,4,Wednesday,13,2018-13,252.78,288.37,252.0,286.94,19896700,286.94,0.07255262494178072,293.74642857142874,325.0240000000003
2018-04-05,2018,4,5,Thursday,13,2018-13,289.34,306.26,288.2,305.72,19121100,305.72,0.065449218022962,292.3264285714288,324.08260000000024
2018-04-06,2018,4,6,Friday,13,2018-13,301.0,309.28,295.5,299.3,13520300,299.3,-0.02099965132179782,290.7514285714288,323.15080000000023
2018-04-09,2018,4,9,Monday,14,2018-14,300.37,309.5,289.21,289.66,10249800,289.66,-0.032208434761205273,289.04428571428593,322.19120000000026
2018-04-10,2018,4,10,Tuesday,14,2018-14,298.97,307.1,293.68,304.7,10989800,304.7,0.051922972984790094,288.6264285714288,321.42820000000023
2018-04-11,2018,4,11,Wednesday,14,2018-14,300.74,308.98,299.66,300.93,7482900,300.93,-0.012372889334472448,287.51214285714315,320.45620000000025
2018-04-12,2018,4,12,Thursday,14,2018-14,302.32,303.95,293.68,294.08,7608800,294.08,-0.022762789586399768,286.439285714286,319.42140000000023
2018-04-13,2018,4,13,Friday,14,2018-14,303.6,303.95,295.98,300.34,7327200,300.34,0.02128675888009357,286.3535714285717,318.34200000000027
2018-04-16,2018,4,16,Monday,15,2018-15,299.0,299.66,289.01,291.21,6338500,291.21,-0.030398897896173005,285.4271428571431,317.1812000000002
2018-04-17,2018,4,17,Tuesday,15,2018-15,288.87,292.17,282.51,287.69,7000000,287.69,-0.012087459623496,286.03500000000025,316.06000000000023
2018-04-18,2018,4,18,Wednesday,15,2018-15,291.08,300.24,288.16,293.35,6557700,293.35,0.01967396716631531,288.5757142857146,315.26440000000025
2018-04-19,2018,4,19,Thursday,15,2018-15,291.08,301.01,288.55,300.08,6090600,300.08,0.022941811245012156,291.00071428571454,314.5866000000003
2018-04-20,2018,4,20,Friday,15,2018-15,295.17,299.98,289.75,290.24,5627900,290.24,-0.032791244928694896,293.69785714285746,313.4914000000003
2018-04-23,2018,4,23,Monday,16,2018-16,291.29,291.62,282.33,283.37,4893400,283.37,-0.023670050125207842,294.829285714286,312.85420000000033
2018-04-24,2018,4,24,Tuesday,16,2018-16,285.0,287.09,278.46,283.46,5685300,283.46,0.0003175930389291981,294.58071428571463,312.3150000000003
2018-04-25,2018,4,25,Wednesday,16,2018-16,283.5,285.16,277.25,280.69,4013600,280.69,-0.009772063420494526,292.79285714285743,311.6142000000003
2018-04-26,2018,4,26,Thursday,16,2018-16,278.75,285.79,276.5,285.48,4356000,285.48,0.017065119894755787,291.80571428571454,310.8506000000003
2018-04-27,2018,4,27,Friday,16,2018-16,285.37,294.47,283.83,294.08,4364600,294.08,0.030124615577198366,292.1214285714288,310.2860000000003
2018-04-30,2018,4,30,Monday,17,2018-17,293.61,298.73,292.5,293.9,4228200,293.9,-0.0006120534684430634,291.35000000000025,309.48260000000033
2018-05-01,2018,5,1,Tuesday,17,2018-17,293.51,300.82,293.22,299.92,4625600,299.92,0.020483224417385815,291.2778571428574,308.7712000000003
2018-05-02,2018,5,2,Wednesday,17,2018-17,298.57,306.85,297.78,301.15,8970400,301.15,0.004101028319826838,291.7828571428574,308.0988000000003
2018-05-03,2018,5,3,Thursday,17,2018-17,278.79,288.04,275.23,284.45,17352100,284.45,-0.055454032966686606,290.6478571428574,307.12180000000035
2018-05-04,2018,5,4,Friday,17,2018-17,283.0,296.86,279.52,294.09,8569400,294.09,0.0338899058434321,290.8535714285717,306.08020000000033
2018-05-07,2018,5,7,Monday,18,2018-18,297.5,305.96,295.17,302.77,8678200,302.77,0.02951474985163549,291.9307142857145,305.09460000000036
2018-05-08,2018,5,8,Tuesday,18,2018-18,300.8,307.75,299.0,301.97,5930000,301.97,-0.0026422294877205266,292.54642857142875,303.9856000000003
2018-05-09,2018,5,9,Wednesday,18,2018-18,300.41,307.01,300.05,306.85,5727400,306.85,0.016160561854108968,293.0300000000002,303.10280000000034
2018-05-10,2018,5,10,Thursday,18,2018-18,307.5,312.99,304.11,305.02,5651600,305.02,-0.0059638815494316155,294.08571428571446,302.3420000000004
2018-05-11,2018,5,11,Friday,18,2018-18,307.7,308.88,299.08,301.06,4679600,301.06,-0.012982727682481876,295.34928571428594,301.74460000000033
2018-05-14,2018,5,14,Monday,19,2018-19,303.32,304.94,291.62,291.97,7286800,291.97,-0.030193305027584993,295.9571428571431,300.88160000000033
2018-05-15,2018,5,15,Tuesday,19,2018-19,285.01,286.96,280.5,284.18,9519200,284.18,-0.02668085252715169,296.20642857142883,299.8982000000003
2018-05-16,2018,5,16,Wednesday,19,2018-19,283.83,288.81,281.56,286.48,5674000,286.48,0.008093526531865791,296.2778571428575,299.0638000000003
2018-05-17,2018,5,17,Thursday,19,2018-19,285.9,289.19,283.97,284.54,4420600,284.54,-0.006771859700531846,295.59642857142893,298.1086000000003
